id,origin_city,destination_city
1002696,阿勒泰地区,昭觉县
1002697,阿勒泰地区,喜德县
1002698,阿勒泰地区,冕宁县
1002699,阿勒泰地区,越西县
1002700,阿勒泰地区,甘洛县
1002701,阿勒泰地区,美姑县
1002702,阿勒泰地区,雷波县
1002703,阿勒泰地区,南明区
1002704,阿勒泰地区,云岩区
1002705,阿勒泰地区,花溪区
1002706,阿勒泰地区,乌当区
1002707,阿勒泰地区,白云区
1002708,阿勒泰地区,观山湖区
1002709,阿勒泰地区,开阳县
1002710,阿勒泰地区,息烽县
1002711,阿勒泰地区,修文县
1002712,阿勒泰地区,清镇市
1002713,阿勒泰地区,钟山区
1002714,阿勒泰地区,六枝特区
1002715,阿勒泰地区,水城县
1002716,阿勒泰地区,盘县
1002717,阿勒泰地区,红花岗区
1002718,阿勒泰地区,汇川区
1002719,阿勒泰地区,播州区
1002720,阿勒泰地区,桐梓县
1002721,阿勒泰地区,绥阳县
1002722,阿勒泰地区,正安县
1002723,阿勒泰地区,道真仡佬族苗族自治县
1002724,阿勒泰地区,务川仡佬族苗族自治县
1002725,阿勒泰地区,凤冈县
1002726,阿勒泰地区,湄潭县
1002727,阿勒泰地区,余庆县
1002728,阿勒泰地区,习水县
1002729,阿勒泰地区,赤水市
1002730,阿勒泰地区,仁怀市
1002731,阿勒泰地区,西秀区
1002732,阿勒泰地区,平坝区
1002733,阿勒泰地区,普定县
1002734,阿勒泰地区,镇宁布依族苗族自治县
1002735,阿勒泰地区,关岭布依族苗族自治县
1002736,阿勒泰地区,紫云苗族布依族自治县
1002737,阿勒泰地区,七星关区
1002738,阿勒泰地区,大方县
1002739,阿勒泰地区,黔西县
1002740,阿勒泰地区,金沙县
1002741,阿勒泰地区,织金县
1002742,阿勒泰地区,纳雍县
1002743,阿勒泰地区,威宁彝族回族苗族自治县
1002744,阿勒泰地区,赫章县
1002745,阿勒泰地区,碧江区
1002746,阿勒泰地区,万山区
1002747,阿勒泰地区,江口县
1002748,阿勒泰地区,玉屏侗族自治县
1002749,阿勒泰地区,石阡县
1002750,阿勒泰地区,思南县
1002751,阿勒泰地区,印江土家族苗族自治县
1002752,阿勒泰地区,德江县
1002753,阿勒泰地区,沿河土家族自治县
1002754,阿勒泰地区,松桃苗族自治县
1002755,阿勒泰地区,兴义市
1002756,阿勒泰地区,兴仁县
1002757,阿勒泰地区,普安县
1002758,阿勒泰地区,晴隆县
1002759,阿勒泰地区,贞丰县
1002760,阿勒泰地区,望谟县
1002761,阿勒泰地区,册亨县
1002762,阿勒泰地区,安龙县
1002763,阿勒泰地区,凯里市
1002764,阿勒泰地区,黄平县
1002765,阿勒泰地区,施秉县
1002766,阿勒泰地区,三穗县
1002767,阿勒泰地区,镇远县
1002768,阿勒泰地区,岑巩县
1002769,阿勒泰地区,天柱县
1002770,阿勒泰地区,锦屏县
1002771,阿勒泰地区,剑河县
1002772,阿勒泰地区,台江县
1002773,阿勒泰地区,黎平县
1002774,阿勒泰地区,榕江县
1002775,阿勒泰地区,从江县
1002776,阿勒泰地区,雷山县
1002777,阿勒泰地区,麻江县
1002778,阿勒泰地区,丹寨县
1002779,阿勒泰地区,都匀市
1002780,阿勒泰地区,福泉市
1002781,阿勒泰地区,荔波县
1002782,阿勒泰地区,贵定县
1002783,阿勒泰地区,瓮安县
1002784,阿勒泰地区,独山县
1002785,阿勒泰地区,平塘县
1002786,阿勒泰地区,罗甸县
1002787,阿勒泰地区,长顺县
1002788,阿勒泰地区,龙里县
1002789,阿勒泰地区,惠水县
1002790,阿勒泰地区,三都水族自治县
1002791,阿勒泰地区,五华区
1002792,阿勒泰地区,盘龙区
1002793,阿勒泰地区,官渡区
1002794,阿勒泰地区,西山区
1002795,阿勒泰地区,东川区
1002796,阿勒泰地区,呈贡区
1002797,阿勒泰地区,晋宁县
1002798,阿勒泰地区,富民县
1002799,阿勒泰地区,宜良县
1002800,阿勒泰地区,石林彝族自治县
1002801,阿勒泰地区,嵩明县
1002802,阿勒泰地区,禄劝彝族苗族自治县
1002803,阿勒泰地区,寻甸回族彝族自治县
1002804,阿勒泰地区,安宁市
1002805,阿勒泰地区,麒麟区
1002806,阿勒泰地区,沾益区
1002807,阿勒泰地区,马龙县
1002808,阿勒泰地区,陆良县
1002809,阿勒泰地区,师宗县
1002810,阿勒泰地区,罗平县
1002811,阿勒泰地区,富源县
1002812,阿勒泰地区,会泽县
1002813,阿勒泰地区,宣威市
1002814,阿勒泰地区,红塔区
1002815,阿勒泰地区,江川区
1002816,阿勒泰地区,澄江县
1002817,阿勒泰地区,通海县
1002818,阿勒泰地区,华宁县
1002819,阿勒泰地区,易门县
1002820,阿勒泰地区,峨山彝族自治县
1002821,阿勒泰地区,新平彝族傣族自治县
1002822,阿勒泰地区,元江哈尼族彝族傣族自治县
1002823,阿勒泰地区,隆阳区
1002824,阿勒泰地区,施甸县
1002825,阿勒泰地区,龙陵县
1002826,阿勒泰地区,昌宁县
1002827,阿勒泰地区,腾冲市
1002828,阿勒泰地区,昭阳区
1002829,阿勒泰地区,鲁甸县
1002830,阿勒泰地区,巧家县
1002831,阿勒泰地区,盐津县
1002832,阿勒泰地区,大关县
1002833,阿勒泰地区,永善县
1002834,阿勒泰地区,绥江县
1002835,阿勒泰地区,镇雄县
1002836,阿勒泰地区,彝良县
1002837,阿勒泰地区,威信县
1002838,阿勒泰地区,水富县
1002839,阿勒泰地区,古城区
1002840,阿勒泰地区,玉龙纳西族自治县
1002841,阿勒泰地区,永胜县
1002842,阿勒泰地区,华坪县
1002843,阿勒泰地区,宁蒗彝族自治县
1002844,阿勒泰地区,思茅区
1002845,阿勒泰地区,宁洱哈尼族彝族自治县
1002846,阿勒泰地区,墨江哈尼族自治县
1002847,阿勒泰地区,景东彝族自治县
1002848,阿勒泰地区,景谷傣族彝族自治县
1002849,阿勒泰地区,镇沅彝族哈尼族拉祜族自治县
1002850,阿勒泰地区,江城哈尼族彝族自治县
1002851,阿勒泰地区,孟连傣族拉祜族佤族自治县
1002852,阿勒泰地区,澜沧拉祜族自治县
1002853,阿勒泰地区,西盟佤族自治县
1002854,阿勒泰地区,临翔区
1002855,阿勒泰地区,凤庆县
1002856,阿勒泰地区,云县
1002857,阿勒泰地区,永德县
1002858,阿勒泰地区,镇康县
1002859,阿勒泰地区,双江拉祜族佤族布朗族傣族自治县
1002860,阿勒泰地区,耿马傣族佤族自治县
1002861,阿勒泰地区,沧源佤族自治县
1002862,阿勒泰地区,楚雄市
1002863,阿勒泰地区,双柏县
1002864,阿勒泰地区,牟定县
1002865,阿勒泰地区,南华县
1002866,阿勒泰地区,姚安县
1002867,阿勒泰地区,大姚县
1002868,阿勒泰地区,永仁县
1002869,阿勒泰地区,元谋县
1002870,阿勒泰地区,武定县
1002871,阿勒泰地区,禄丰县
1002872,阿勒泰地区,个旧市
1002873,阿勒泰地区,开远市
1002874,阿勒泰地区,蒙自市
1002875,阿勒泰地区,弥勒市
1002876,阿勒泰地区,屏边苗族自治县
1002877,阿勒泰地区,建水县
1002878,阿勒泰地区,石屏县
1002879,阿勒泰地区,泸西县
1002880,阿勒泰地区,元阳县
1002881,阿勒泰地区,红河县
1002882,阿勒泰地区,金平苗族瑶族傣族自治县
1002883,阿勒泰地区,绿春县
1002884,阿勒泰地区,河口瑶族自治县
1002885,阿勒泰地区,文山市
1002886,阿勒泰地区,砚山县
1002887,阿勒泰地区,西畴县
1002888,阿勒泰地区,麻栗坡县
1002889,阿勒泰地区,马关县
1002890,阿勒泰地区,丘北县
1002891,阿勒泰地区,广南县
1002892,阿勒泰地区,富宁县
1002893,阿勒泰地区,景洪市
1002894,阿勒泰地区,勐海县
1002895,阿勒泰地区,勐腊县
1002896,阿勒泰地区,大理市
1002897,阿勒泰地区,漾濞彝族自治县
1002898,阿勒泰地区,祥云县
1002899,阿勒泰地区,宾川县
1002900,阿勒泰地区,弥渡县
1002901,阿勒泰地区,南涧彝族自治县
1002902,阿勒泰地区,巍山彝族回族自治县
1002903,阿勒泰地区,永平县
1002904,阿勒泰地区,云龙县
1002905,阿勒泰地区,洱源县
1002906,阿勒泰地区,剑川县
1002907,阿勒泰地区,鹤庆县
1002908,阿勒泰地区,瑞丽市
1002909,阿勒泰地区,芒市
1002910,阿勒泰地区,梁河县
1002911,阿勒泰地区,盈江县
1002912,阿勒泰地区,陇川县
1002913,阿勒泰地区,泸水市
1002914,阿勒泰地区,福贡县
1002915,阿勒泰地区,贡山独龙族怒族自治县
1002916,阿勒泰地区,兰坪白族普米族自治县
1002917,阿勒泰地区,香格里拉市
1002918,阿勒泰地区,德钦县
1002919,阿勒泰地区,维西傈僳族自治县
1002920,阿勒泰地区,城关区
1002921,阿勒泰地区,堆龙德庆区
1002922,阿勒泰地区,林周县
1002923,阿勒泰地区,当雄县
1002924,阿勒泰地区,尼木县
1002925,阿勒泰地区,曲水县
1002926,阿勒泰地区,达孜县
1002927,阿勒泰地区,墨竹工卡县
1002928,阿勒泰地区,桑珠孜区
1002929,阿勒泰地区,南木林县
1002930,阿勒泰地区,江孜县
1002931,阿勒泰地区,定日县
1002932,阿勒泰地区,萨迦县
1002933,阿勒泰地区,拉孜县
1002934,阿勒泰地区,昂仁县
1002935,阿勒泰地区,谢通门县
1002936,阿勒泰地区,白朗县
1002937,阿勒泰地区,仁布县
1002938,阿勒泰地区,康马县
1002939,阿勒泰地区,定结县
1002940,阿勒泰地区,仲巴县
1002941,阿勒泰地区,亚东县
1002942,阿勒泰地区,吉隆县
1002943,阿勒泰地区,聂拉木县
1002944,阿勒泰地区,萨嘎县
1002945,阿勒泰地区,岗巴县
1002946,阿勒泰地区,卡若区
1002947,阿勒泰地区,江达县
1002948,阿勒泰地区,贡觉县
1002949,阿勒泰地区,类乌齐县
1002950,阿勒泰地区,丁青县
1002951,阿勒泰地区,察雅县
1002952,阿勒泰地区,八宿县
1002953,阿勒泰地区,左贡县
1002954,阿勒泰地区,芒康县
1002955,阿勒泰地区,洛隆县
1002956,阿勒泰地区,边坝县
1002957,阿勒泰地区,巴宜区
1002958,阿勒泰地区,工布江达县
1002959,阿勒泰地区,米林县
1002960,阿勒泰地区,墨脱县
1002961,阿勒泰地区,波密县
1002962,阿勒泰地区,察隅县
1002963,阿勒泰地区,朗县
1002964,阿勒泰地区,乃东区
1002965,阿勒泰地区,扎囊县
1002966,阿勒泰地区,贡嘎县
1002967,阿勒泰地区,桑日县
1002968,阿勒泰地区,琼结县
1002969,阿勒泰地区,曲松县
1002970,阿勒泰地区,措美县
1002971,阿勒泰地区,洛扎县
1002972,阿勒泰地区,加查县
1002973,阿勒泰地区,隆子县
1002974,阿勒泰地区,错那县
1002975,阿勒泰地区,浪卡子县
1002976,阿勒泰地区,那曲县
1002977,阿勒泰地区,嘉黎县
1002978,阿勒泰地区,比如县
1002979,阿勒泰地区,聂荣县
1002980,阿勒泰地区,安多县
1002981,阿勒泰地区,申扎县
1002982,阿勒泰地区,索县
1002983,阿勒泰地区,班戈县
1002984,阿勒泰地区,巴青县
1002985,阿勒泰地区,尼玛县
1002986,阿勒泰地区,双湖县
1002987,阿勒泰地区,普兰县
1002988,阿勒泰地区,札达县
1002989,阿勒泰地区,噶尔县
1002990,阿勒泰地区,日土县
1002991,阿勒泰地区,革吉县
1002992,阿勒泰地区,改则县
1002993,阿勒泰地区,措勤县
1002994,阿勒泰地区,新城区
1002995,阿勒泰地区,碑林区
1002996,阿勒泰地区,莲湖区
1002997,阿勒泰地区,灞桥区
1002998,阿勒泰地区,未央区
1002999,阿勒泰地区,雁塔区
1003000,阿勒泰地区,阎良区
1003001,阿勒泰地区,临潼区
1003002,阿勒泰地区,长安区
1003003,阿勒泰地区,高陵区
1003004,阿勒泰地区,蓝田县
1003005,阿勒泰地区,周至县
1003006,阿勒泰地区,户县
1003007,阿勒泰地区,王益区
1003008,阿勒泰地区,印台区
1003009,阿勒泰地区,耀州区
1003010,阿勒泰地区,宜君县
1003011,阿勒泰地区,渭滨区
1003012,阿勒泰地区,金台区
1003013,阿勒泰地区,陈仓区
1003014,阿勒泰地区,凤翔县
1003015,阿勒泰地区,岐山县
1003016,阿勒泰地区,扶风县
1003017,阿勒泰地区,眉县
1003018,阿勒泰地区,陇县
1003019,阿勒泰地区,千阳县
1003020,阿勒泰地区,麟游县
1003021,阿勒泰地区,凤县
1003022,阿勒泰地区,太白县
1003023,阿勒泰地区,秦都区
1003024,阿勒泰地区,杨陵区
1003025,阿勒泰地区,渭城区
1003026,阿勒泰地区,三原县
1003027,阿勒泰地区,泾阳县
1003028,阿勒泰地区,乾县
1003029,阿勒泰地区,礼泉县
1003030,阿勒泰地区,永寿县
1003031,阿勒泰地区,彬县
1003032,阿勒泰地区,长武县
1003033,阿勒泰地区,旬邑县
1003034,阿勒泰地区,淳化县
1003035,阿勒泰地区,武功县
1003036,阿勒泰地区,兴平市
1003037,阿勒泰地区,临渭区
1003038,阿勒泰地区,华州区
1003039,阿勒泰地区,潼关县
1003040,阿勒泰地区,大荔县
1003041,阿勒泰地区,合阳县
1003042,阿勒泰地区,澄城县
1003043,阿勒泰地区,蒲城县
1003044,阿勒泰地区,白水县
1003045,阿勒泰地区,富平县
1003046,阿勒泰地区,韩城市
1003047,阿勒泰地区,华阴市
1003048,阿勒泰地区,宝塔区
1003049,阿勒泰地区,安塞区
1003050,阿勒泰地区,延长县
1003051,阿勒泰地区,延川县
1003052,阿勒泰地区,子长县
1003053,阿勒泰地区,志丹县
1003054,阿勒泰地区,吴起县
1003055,阿勒泰地区,甘泉县
1003056,阿勒泰地区,富县
1003057,阿勒泰地区,洛川县
1003058,阿勒泰地区,宜川县
1003059,阿勒泰地区,黄龙县
1003060,阿勒泰地区,黄陵县
1003061,阿勒泰地区,汉台区
1003062,阿勒泰地区,南郑县
1003063,阿勒泰地区,城固县
1003064,阿勒泰地区,洋县
1003065,阿勒泰地区,西乡县
1003066,阿勒泰地区,勉县
1003067,阿勒泰地区,宁强县
1003068,阿勒泰地区,略阳县
1003069,阿勒泰地区,镇巴县
1003070,阿勒泰地区,留坝县
1003071,阿勒泰地区,佛坪县
1003072,阿勒泰地区,榆阳区
1003073,阿勒泰地区,横山区
1003074,阿勒泰地区,神木县
1003075,阿勒泰地区,府谷县
1003076,阿勒泰地区,靖边县
1003077,阿勒泰地区,定边县
1003078,阿勒泰地区,绥德县
1003079,阿勒泰地区,米脂县
1003080,阿勒泰地区,佳县
1003081,阿勒泰地区,吴堡县
1003082,阿勒泰地区,清涧县
1003083,阿勒泰地区,子洲县
1003084,阿勒泰地区,汉滨区
1003085,阿勒泰地区,汉阴县
1003086,阿勒泰地区,石泉县
1003087,阿勒泰地区,宁陕县
1003088,阿勒泰地区,紫阳县
1003089,阿勒泰地区,岚皋县
1003090,阿勒泰地区,平利县
1003091,阿勒泰地区,镇坪县
1003092,阿勒泰地区,旬阳县
1003093,阿勒泰地区,白河县
1003094,阿勒泰地区,商州区
1003095,阿勒泰地区,洛南县
1003096,阿勒泰地区,丹凤县
1003097,阿勒泰地区,商南县
1003098,阿勒泰地区,山阳县
1003099,阿勒泰地区,镇安县
1003100,阿勒泰地区,柞水县
1003101,阿勒泰地区,城关区
1003102,阿勒泰地区,七里河区
1003103,阿勒泰地区,西固区
1003104,阿勒泰地区,安宁区
1003105,阿勒泰地区,红古区
1003106,阿勒泰地区,永登县
1003107,阿勒泰地区,皋兰县
1003108,阿勒泰地区,榆中县
1003109,阿勒泰地区,金川区
1003110,阿勒泰地区,永昌县
1003111,阿勒泰地区,白银区
1003112,阿勒泰地区,平川区
1003113,阿勒泰地区,靖远县
1003114,阿勒泰地区,会宁县
1003115,阿勒泰地区,景泰县
1003116,阿勒泰地区,秦州区
1003117,阿勒泰地区,麦积区
1003118,阿勒泰地区,清水县
1003119,阿勒泰地区,秦安县
1003120,阿勒泰地区,甘谷县
1003121,阿勒泰地区,武山县
1003122,阿勒泰地区,张家川回族自治县
1003123,阿勒泰地区,凉州区
1003124,阿勒泰地区,民勤县
1003125,阿勒泰地区,古浪县
1003126,阿勒泰地区,天祝藏族自治县
1003127,阿勒泰地区,甘州区
1003128,阿勒泰地区,肃南裕固族自治县
1003129,阿勒泰地区,民乐县
1003130,阿勒泰地区,临泽县
1003131,阿勒泰地区,高台县
1003132,阿勒泰地区,山丹县
1003133,阿勒泰地区,崆峒区
1003134,阿勒泰地区,泾川县
1003135,阿勒泰地区,灵台县
1003136,阿勒泰地区,崇信县
1003137,阿勒泰地区,华亭县
1003138,阿勒泰地区,庄浪县
1003139,阿勒泰地区,静宁县
1003140,阿勒泰地区,肃州区
1003141,阿勒泰地区,金塔县
1003142,阿勒泰地区,瓜州县
1003143,阿勒泰地区,肃北蒙古族自治县
1003144,阿勒泰地区,阿克塞哈萨克族自治县
1003145,阿勒泰地区,玉门市
1003146,阿勒泰地区,敦煌市
1003147,阿勒泰地区,西峰区
1003148,阿勒泰地区,庆城县
1003149,阿勒泰地区,环县
1003150,阿勒泰地区,华池县
1003151,阿勒泰地区,合水县
1003152,阿勒泰地区,正宁县
1003153,阿勒泰地区,宁县
1003154,阿勒泰地区,镇原县
1003155,阿勒泰地区,安定区
1003156,阿勒泰地区,通渭县
1003157,阿勒泰地区,陇西县
1003158,阿勒泰地区,渭源县
1003159,阿勒泰地区,临洮县
1003160,阿勒泰地区,漳县
1003161,阿勒泰地区,岷县
1003162,阿勒泰地区,武都区
1003163,阿勒泰地区,成县
1003164,阿勒泰地区,文县
1003165,阿勒泰地区,宕昌县
1003166,阿勒泰地区,康县
1003167,阿勒泰地区,西和县
1003168,阿勒泰地区,礼县
1003169,阿勒泰地区,徽县
1003170,阿勒泰地区,两当县
1003171,阿勒泰地区,临夏市
1003172,阿勒泰地区,临夏县
1003173,阿勒泰地区,康乐县
1003174,阿勒泰地区,永靖县
1003175,阿勒泰地区,广河县
1003176,阿勒泰地区,和政县
1003177,阿勒泰地区,东乡族自治县
1003178,阿勒泰地区,积石山保安族东乡族撒拉族自治县
1003179,阿勒泰地区,合作市
1003180,阿勒泰地区,临潭县
1003181,阿勒泰地区,卓尼县
1003182,阿勒泰地区,舟曲县
1003183,阿勒泰地区,迭部县
1003184,阿勒泰地区,玛曲县
1003185,阿勒泰地区,碌曲县
1003186,阿勒泰地区,夏河县
1003187,阿勒泰地区,城东区
1003188,阿勒泰地区,城中区
1003189,阿勒泰地区,城西区
1003190,阿勒泰地区,城北区
1003191,阿勒泰地区,大通回族土族自治县
1003192,阿勒泰地区,湟中县
1003193,阿勒泰地区,湟源县
1003194,阿勒泰地区,乐都区
1003195,阿勒泰地区,平安区
1003196,阿勒泰地区,民和回族土族自治县
1003197,阿勒泰地区,互助土族自治县
1003198,阿勒泰地区,化隆回族自治县
1003199,阿勒泰地区,循化撒拉族自治县
1003200,阿勒泰地区,门源回族自治县
1003201,阿勒泰地区,祁连县
1003202,阿勒泰地区,海晏县
1003203,阿勒泰地区,刚察县
1003204,阿勒泰地区,同仁县
1003205,阿勒泰地区,尖扎县
1003206,阿勒泰地区,泽库县
1003207,阿勒泰地区,河南蒙古族自治县
1003208,阿勒泰地区,共和县
1003209,阿勒泰地区,同德县
1003210,阿勒泰地区,贵德县
1003211,阿勒泰地区,兴海县
1003212,阿勒泰地区,贵南县
1003213,阿勒泰地区,玛沁县
1003214,阿勒泰地区,班玛县
1003215,阿勒泰地区,甘德县
1003216,阿勒泰地区,达日县
1003217,阿勒泰地区,久治县
1003218,阿勒泰地区,玛多县
1003219,阿勒泰地区,玉树市
1003220,阿勒泰地区,杂多县
1003221,阿勒泰地区,称多县
1003222,阿勒泰地区,治多县
1003223,阿勒泰地区,囊谦县
1003224,阿勒泰地区,曲麻莱县
1003225,阿勒泰地区,格尔木市
1003226,阿勒泰地区,德令哈市
1003227,阿勒泰地区,乌兰县
1003228,阿勒泰地区,都兰县
1003229,阿勒泰地区,天峻县
1003230,阿勒泰地区,兴庆区
1003231,阿勒泰地区,西夏区
1003232,阿勒泰地区,金凤区
1003233,阿勒泰地区,永宁县
1003234,阿勒泰地区,贺兰县
1003235,阿勒泰地区,灵武市
1003236,阿勒泰地区,大武口区
1003237,阿勒泰地区,惠农区
1003238,阿勒泰地区,平罗县
1003239,阿勒泰地区,利通区
1003240,阿勒泰地区,红寺堡区
1003241,阿勒泰地区,盐池县
1003242,阿勒泰地区,同心县
1003243,阿勒泰地区,青铜峡市
1003244,阿勒泰地区,原州区
1003245,阿勒泰地区,西吉县
1003246,阿勒泰地区,隆德县
1003247,阿勒泰地区,泾源县
1003248,阿勒泰地区,彭阳县
1003249,阿勒泰地区,沙坡头区
1003250,阿勒泰地区,中宁县
1003251,阿勒泰地区,海原县
1003252,阿勒泰地区,天山区
1003253,阿勒泰地区,沙依巴克区
1003254,阿勒泰地区,新市区
1003255,阿勒泰地区,水磨沟区
1003256,阿勒泰地区,头屯河区
1003257,阿勒泰地区,达坂城区
1003258,阿勒泰地区,米东区
1003259,阿勒泰地区,乌鲁木齐县
1003260,阿勒泰地区,独山子区
1003261,阿勒泰地区,克拉玛依区
1003262,阿勒泰地区,白碱滩区
1003263,阿勒泰地区,乌尔禾区
1003264,阿勒泰地区,高昌区
1003265,阿勒泰地区,鄯善县
1003266,阿勒泰地区,托克逊县
1003267,阿勒泰地区,伊州区
1003268,阿勒泰地区,巴里坤哈萨克自治县
1003269,阿勒泰地区,伊吾县
1003270,阿勒泰地区,昌吉市
1003271,阿勒泰地区,阜康市
1003272,阿勒泰地区,呼图壁县
1003273,阿勒泰地区,玛纳斯县
1003274,阿勒泰地区,奇台县
1003275,阿勒泰地区,吉木萨尔县
1003276,阿勒泰地区,木垒哈萨克自治县
1003277,阿勒泰地区,博乐市
1003278,阿勒泰地区,阿拉山口市
1003279,阿勒泰地区,精河县
1003280,阿勒泰地区,温泉县
1003281,阿勒泰地区,库尔勒市
1003282,阿勒泰地区,轮台县
1003283,阿勒泰地区,尉犁县
1003284,阿勒泰地区,若羌县
1003285,阿勒泰地区,且末县
1003286,阿勒泰地区,焉耆回族自治县
1003287,阿勒泰地区,和静县
1003288,阿勒泰地区,和硕县
1003289,阿勒泰地区,博湖县
1003290,阿勒泰地区,阿克苏市
1003291,阿勒泰地区,温宿县
1003292,阿勒泰地区,库车县
1003293,阿勒泰地区,沙雅县
1003294,阿勒泰地区,新和县
1003295,阿勒泰地区,拜城县
1003296,阿勒泰地区,乌什县
1003297,阿勒泰地区,阿瓦提县
1003298,阿勒泰地区,柯坪县
1003299,阿勒泰地区,阿图什市
1003300,阿勒泰地区,阿克陶县
1003301,阿勒泰地区,阿合奇县
1003302,阿勒泰地区,乌恰县
1003303,阿勒泰地区,喀什市
1003304,阿勒泰地区,疏附县
1003305,阿勒泰地区,疏勒县
1003306,阿勒泰地区,英吉沙县
1003307,阿勒泰地区,泽普县
1003308,阿勒泰地区,莎车县
1003309,阿勒泰地区,叶城县
1003310,阿勒泰地区,麦盖提县
1003311,阿勒泰地区,岳普湖县
1003312,阿勒泰地区,伽师县
1003313,阿勒泰地区,巴楚县
1003314,阿勒泰地区,塔什库尔干塔吉克自治县
1003315,阿勒泰地区,和田市
1003316,阿勒泰地区,和田县
1003317,阿勒泰地区,墨玉县
1003318,阿勒泰地区,皮山县
1003319,阿勒泰地区,洛浦县
1003320,阿勒泰地区,策勒县
1003321,阿勒泰地区,于田县
1003322,阿勒泰地区,民丰县
1003323,阿勒泰地区,伊宁市
1003324,阿勒泰地区,奎屯市
1003325,阿勒泰地区,霍尔果斯市
1003326,阿勒泰地区,伊宁县
1003327,阿勒泰地区,察布查尔锡伯自治县
1003328,阿勒泰地区,霍城县
1003329,阿勒泰地区,巩留县
1003330,阿勒泰地区,新源县
1003331,阿勒泰地区,昭苏县
1003332,阿勒泰地区,特克斯县
1003333,阿勒泰地区,尼勒克县
1003334,阿勒泰地区,塔城市
1003335,阿勒泰地区,乌苏市
1003336,阿勒泰地区,额敏县
1003337,阿勒泰地区,沙湾县
1003338,阿勒泰地区,托里县
1003339,阿勒泰地区,裕民县
1003340,阿勒泰地区,和布克赛尔蒙古自治县
1003341,阿勒泰地区,阿勒泰市
1003342,阿勒泰地区,布尔津县
1003343,阿勒泰地区,富蕴县
1003344,阿勒泰地区,福海县
1003345,阿勒泰地区,哈巴河县
1003346,阿勒泰地区,青河县
1003347,阿勒泰地区,吉木乃县
1003348,阿勒泰地区,石河子市
1003349,阿勒泰地区,阿拉尔市
1003350,阿勒泰地区,图木舒克市
1003351,阿勒泰地区,五家渠市
1003352,阿勒泰地区,铁门关市
